text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
l),"Masekhet: 71035, Page: 007, Side: 1, Line: 07, Word: 5",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
mhny),"Masekhet: 71035, Page: 007, Side: 1, Line: 08, Word: 0",verb C,,,,,hny,,,,"to profit, to aid someone",w.,: to affect,,מהניא,hny,verb (h)aphel,"to profit, to aid someone | w. | : to affect"
bhw,"Masekhet: 71035, Page: 007, Side: 1, Line: 08, Word: 1",p02,,,,,b_,,,,"in, with",,,,בהו,b_,preposition with pronominal suffix,"in, with"
"""mx$bh"";","Masekhet: 71035, Page: 007, Side: 1, Line: 08, Word: 2",No data,,,,,,,,,,,,,מחשבה;,None,No data,
xd,"Masekhet: 71035, Page: 007, Side: 2, Line: 13, Word: 0",n01,,,,,ḥd,,,,one,,,,חד,xd,numeral singular absolute or construct,one
gwph,"Masekhet: 71035, Page: 007, Side: 2, Line: 13, Word: 1",noun sg. emphatic,,,,,"gwp, gwpˀ",,,,body,,,,גופה,gwp),noun sg. emphatic,body
hw);,"Masekhet: 71035, Page: 007, Side: 2, Line: 13, Word: 2",P01,,,,,hwˀ,,,,he,,,,הוא;,hw),preposition independent,he
)y$tyq;,"Masekhet: 71035, Page: 007, Side: 2, Line: 16, Word: 0",verb G,,,,,štq,,,,to be quiet,+,: to lack,to quiet (trans.),אישתיק;,$tq,verb peal,to be quiet | + | : to lack | to quiet (trans.)
qcctynwN,"Masekhet: 71035, Page: 007, Side: 2, Line: 16, Word: 1",verb D,,,,,qṣṣ,,,,to cut off,to break,to deduct advance interest,,קצצתינון,qcc,verb pael,to cut off | to break | to deduct advance interest
rglwhy,"Masekhet: 71035, Page: 007, Side: 2, Line: 17, Word: 0",noun sg. emphatic,,,,,"rgl, rglˀ",,,,foot; pilgrimage,,,,רגלוהי,rygl),noun sg. emphatic,foot; pilgrimage
dynq);,"Masekhet: 71035, Page: 007, Side: 2, Line: 17, Word: 1",p,noun sg. emphatic,,,,dy,"ynwq, ynwqˀ",,,"of, genitive particle",suckling child,,,דינקא;,ynwq),preposition | noun sg. emphatic,"of, genitive particle | suckling child"
"""m(ylh""","Masekhet: 71035, Page: 007, Side: 2, Line: 30, Word: 0",No data,,,,,,,,,,,,,מעילה,None,No data,
hw),"Masekhet: 71035, Page: 007, Side: 2, Line: 30, Word: 1",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
dlyk);,"Masekhet: 71035, Page: 007, Side: 2, Line: 30, Word: 2",c,a,,,,dy,lykˀ,,,"who,which (relative)",there isn't here,,,דליכא;,lyk),conjunction | adverb,"who,which (relative) | there isn't here"
h),"Masekhet: 71035, Page: 007, Side: 2, Line: 31, Word: 0",I,,,,,hˀ,,,,here! look!,,,,הא,h),interjection,here! look!
)yswr',"Masekhet: 71035, Page: 007, Side: 2, Line: 31, Word: 1",noun sg. emphatic,,,,,"ˀyswr, ˀyswrˀ",,,,prohibition,,,,איסור',)yswr),noun sg. emphatic,prohibition
)yk);,"Masekhet: 71035, Page: 007, Side: 2, Line: 31, Word: 2",a,,,,,ˀykˀ,,,,there is here,,,,איכא;,)yk),adverb,there is here
w)m)y;,"Masekhet: 71035, Page: 007, Side: 2, Line: 31, Word: 3",c,c,,,,w_,"ˁl mˀ, ˁl mnˀ, ˀmˀy",,,"and, also",why?,,,ואמאי;,)m)y,conjunction | conjunction,"and, also | why?"
h),"Masekhet: 71035, Page: 007, Side: 2, Line: 31, Word: 4",I,,,,,hˀ,,,,here! look!,,,,הא,h),interjection,here! look!
mmwn),"Masekhet: 71035, Page: 007, Side: 2, Line: 31, Word: 5",noun sg. emphatic,,,,,"mmwn, mmwnˀ",,,,money,,,,ממונא,mmwn),noun sg. emphatic,money
"""dkhN""","Masekhet: 71035, Page: 007, Side: 2, Line: 31, Word: 6",No data,,,,,,,,,,,,,דכהן,None,No data,
hw);,"Masekhet: 71035, Page: 007, Side: 2, Line: 31, Word: 7",P01,,,,,hwˀ,,,,he,,,,הוא;,hw),preposition independent,he
h),"Masekhet: 71035, Page: 007, Side: 2, Line: 32, Word: 0",P,,,,,hˀ,,,,this (f.),,,,הא,h),P,this (f.)
l),"Masekhet: 71035, Page: 007, Side: 2, Line: 32, Word: 1",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
q$y);,"Masekhet: 71035, Page: 007, Side: 2, Line: 32, Word: 2",A01,,,,,qšy,,,,hard,,,,קשיא;,q$y,adjective singular absolute or construct,hard
m$wM,"Masekhet: 71035, Page: 007, Side: 2, Line: 32, Word: 3",c,,,,,mšwm,,,,"because, since",,,,משום,m$wm,conjunction,"because, since"
dnsyb,"Masekhet: 71035, Page: 007, Side: 2, Line: 32, Word: 4",c,verb G,,,,dy,nsb,,,"to take, pick up, carry",to marry,"to undertake, take up a task, experience",other idioms:,דנסיב,nsb,conjunction | verb peal,"to take, pick up, carry | to marry | to undertake, take up a task, experience | other idioms:"
ry$),"Masekhet: 71035, Page: 007, Side: 2, Line: 32, Word: 5",noun sg. emphatic,,,,,"ryš, ryšˀ",,,,head; top; chief,,,,רישא,ry$),noun sg. emphatic,head; top; chief
"""mw(ly'"";","Masekhet: 71035, Page: 007, Side: 2, Line: 32, Word: 6",No data,,,,,,,,,,,,,מועלי';,None,No data,
nsyb,"Masekhet: 71035, Page: 007, Side: 2, Line: 32, Word: 7",verb G,,,,,nsb,,,,"to take, pick up, carry",to marry,"to undertake, take up a task, experience",other idioms:,נסיב,nsb,verb peal,"to take, pick up, carry | to marry | to undertake, take up a task, experience | other idioms:"
syp',"Masekhet: 71035, Page: 007, Side: 2, Line: 32, Word: 8",noun sg. emphatic,,,,,"syp, sypˀ",,,,end,,,,סיפ',syp),noun sg. emphatic,end
""")yN","Masekhet: 71035, Page: 007, Side: 2, Line: 32, Word: 9",No data,,,,,,,,,,,,,אין,None,No data,
"mw(lyN"";","Masekhet: 71035, Page: 007, Side: 2, Line: 32, Word: 10",No data,,,,,,,,,,,,,מועלין;,None,No data,
"""m(yl'""","Masekhet: 71035, Page: 007, Side: 2, Line: 38, Word: 0",No data,,,,,,,,,,,,,מעיל',None,No data,
hw),"Masekhet: 71035, Page: 007, Side: 2, Line: 38, Word: 1",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
dlyk);,"Masekhet: 71035, Page: 007, Side: 2, Line: 38, Word: 2",c,a,,,,dy,lykˀ,,,"who,which (relative)",there isn't here,,,דליכא;,lyk),conjunction | adverb,"who,which (relative) | there isn't here"
h),"Masekhet: 71035, Page: 007, Side: 2, Line: 38, Word: 3",I,,,,,hˀ,,,,here! look!,,,,הא,h),interjection,here! look!
)yswr',"Masekhet: 71035, Page: 007, Side: 2, Line: 38, Word: 4",noun sg. emphatic,,,,,"ˀyswr, ˀyswrˀ",,,,prohibition,,,,איסור',)yswr),noun sg. emphatic,prohibition
myh),"Masekhet: 71035, Page: 007, Side: 2, Line: 38, Word: 5",a,,,,,"myhˀ, myht, myḥt",,,,"at least, in any case",,,,מיהא,myh),adverb,"at least, in any case"
)yk);,"Masekhet: 71035, Page: 007, Side: 2, Line: 38, Word: 6",a,,,,,ˀykˀ,,,,there is here,,,,איכא;,)yk),adverb,there is here
w)m)y;,"Masekhet: 71035, Page: 007, Side: 2, Line: 38, Word: 7",c,c,,,,w_,"ˁl mˀ, ˁl mnˀ, ˀmˀy",,,"and, also",why?,,,ואמאי;,)m)y,conjunction | conjunction,"and, also | why?"
h),"Masekhet: 71035, Page: 007, Side: 2, Line: 38, Word: 8",I,,,,,hˀ,,,,here! look!,,,,הא,h),interjection,here! look!
mmwn),"Masekhet: 71035, Page: 007, Side: 2, Line: 39, Word: 0",noun sg. emphatic,,,,,"mmwn, mmwnˀ",,,,money,,,,ממונא,mmwn),noun sg. emphatic,money
"""db(lyM""","Masekhet: 71035, Page: 007, Side: 2, Line: 39, Word: 1",No data,,,,,,,,,,,,,דבעלים,None,No data,
hw);,"Masekhet: 71035, Page: 007, Side: 2, Line: 39, Word: 2",P01,,,,,hwˀ,,,,he,,,,הוא;,hw),preposition independent,he
"""l)kyl'""","Masekhet: 71035, Page: 008, Side: 1, Line: 01, Word: 0",No data,,,,,,,,,,,,,לאכיל',None,No data,
hw),"Masekhet: 71035, Page: 008, Side: 1, Line: 01, Word: 1",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
dl),"Masekhet: 71035, Page: 008, Side: 1, Line: 01, Word: 2",c,a,,,,dy,lˀ,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
mrch;,"Masekhet: 71035, Page: 008, Side: 1, Line: 01, Word: 3",verb D,,,,,rṣy,,,,to reconcile,to appease,,,מרצה;,rcy,verb pael,to reconcile | to appease
"""lypsl""","Masekhet: 71035, Page: 008, Side: 1, Line: 08, Word: 0",No data,,,,,,,,,,,,,ליפסל,None,No data,
)yN;,"Masekhet: 71035, Page: 008, Side: 1, Line: 08, Word: 1",I,,,,,ˀyn,,,,yes,,,,אין;,)yn,interjection,yes
)bl,"Masekhet: 71035, Page: 008, Side: 1, Line: 08, Word: 2",No data,,,,,,,,,,,,,אבל,None,No data,
lTmwyy,"Masekhet: 71035, Page: 008, Side: 1, Line: 08, Word: 3",p02,verb D,,,,l_,ṭmy,,,"to defile, make unclean",to consider or declare unclean,,,לטמויי,Tmy,preposition with pronominal suffix | verb pael,"to defile, make unclean | to consider or declare unclean"
l);,"Masekhet: 71035, Page: 008, Side: 1, Line: 08, Word: 4",a,,,,,lˀ,,,,"no, not",,,,לא;,l),adverb,"no, not"
$wynhw,"Masekhet: 71035, Page: 008, Side: 2, Line: 05, Word: 0",verb D,,,,,šwy,,,,"to spread out a carpet or covering as a place for sitting, eating or sleeping (cf.",'bed'),"to place something down, install","to do well, prosper",שוינהו,$wy,verb pael,"to spread out a carpet or covering as a place for sitting, eating or sleeping (cf. | 'bed') | to place something down, install | to do well, prosper"
rbn',"Masekhet: 71035, Page: 008, Side: 2, Line: 05, Word: 1",N,,,,,"rbn, rbnˀ",,,,"lord, master",,,,רבנ',rbnn,noun,"lord, master"
"""lTbwl""","Masekhet: 71035, Page: 008, Side: 2, Line: 05, Word: 2",No data,,,,,,,,,,,,,לטבול,None,No data,
"""ywM","Masekhet: 71035, Page: 008, Side: 2, Line: 06, Word: 0",No data,,,,,,,,,,,,,יום,None,No data,
"r)$wN""","Masekhet: 71035, Page: 008, Side: 2, Line: 06, Word: 1",No data,,,,,,,,,,,,,ראשון,None,No data,
lr',"Masekhet: 71035, Page: 008, Side: 2, Line: 06, Word: 2",No data,,,,,,,,,,,,,לר',None,No data,
m)yr,"Masekhet: 71035, Page: 008, Side: 2, Line: 06, Word: 3",No data,,,,,,,,,,,,,מאיר,None,No data,
"""k)wkl","Masekhet: 71035, Page: 008, Side: 2, Line: 06, Word: 4",No data,,,,,,,,,,,,,כאוכל,None,No data,
"$ny""","Masekhet: 71035, Page: 008, Side: 2, Line: 06, Word: 5",No data,,,,,,,,,,,,,שני,None,No data,
lrbn',"Masekhet: 71035, Page: 008, Side: 2, Line: 06, Word: 6",p03,N,,,,l_,"rbn, rbnˀ",,,"to, for","lord, master",,,לרבנ',rbnn,preposition proclitic | noun,"to, for | lord, master"
kywN,"Masekhet: 71035, Page: 008, Side: 2, Line: 06, Word: 7",c,,,,,kywn,,,,"when, since",,,,כיון,kywn,conjunction,"when, since"
dTbl,"Masekhet: 71035, Page: 008, Side: 2, Line: 06, Word: 8",c,verb G,,,,dy,ṭbl,,,"to dip, immerse (trans.)",to immerse oneself,,,דטבל,Tbl,conjunction | verb peal,"to dip, immerse (trans.) | to immerse oneself"
ql$,"Masekhet: 71035, Page: 008, Side: 2, Line: 07, Word: 0",verb G,,,,,qlš,,,,to reduce,,,,קלש,ql$,verb peal,to reduce
"""Twm)tw;","Masekhet: 71035, Page: 008, Side: 2, Line: 07, Word: 1",No data,,,,,,,,,,,,,טומאתו;,None,No data,
"pswl""","Masekhet: 71035, Page: 008, Side: 2, Line: 07, Word: 2",No data,,,,,,,,,,,,,פסול,None,No data,
m$wy;,"Masekhet: 71035, Page: 008, Side: 2, Line: 07, Word: 3",verb D,,,,,šwy,,,,"to spread out a carpet or covering as a place for sitting, eating or sleeping (cf.",'bed'),"to place something down, install","to do well, prosper",משוי;,$wy,verb pael,"to spread out a carpet or covering as a place for sitting, eating or sleeping (cf. | 'bed') | to place something down, install | to do well, prosper"
"""Tm)""","Masekhet: 71035, Page: 008, Side: 2, Line: 07, Word: 4",No data,,,,,,,,,,,,,טמא,None,No data,
l),"Masekhet: 71035, Page: 008, Side: 2, Line: 07, Word: 5",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
m$wy;,"Masekhet: 71035, Page: 008, Side: 2, Line: 07, Word: 6",verb D,,,,,šwy,,,,"to spread out a carpet or covering as a place for sitting, eating or sleeping (cf.",'bed'),"to place something down, install","to do well, prosper",משוי;,$wy,verb pael,"to spread out a carpet or covering as a place for sitting, eating or sleeping (cf. | 'bed') | to place something down, install | to do well, prosper"
"""m(ylh""","Masekhet: 71035, Page: 008, Side: 2, Line: 08, Word: 0",No data,,,,,,,,,,,,,מעילה,None,No data,
hw),"Masekhet: 71035, Page: 008, Side: 2, Line: 08, Word: 1",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
dlyk),"Masekhet: 71035, Page: 008, Side: 2, Line: 08, Word: 2",c,a,,,,dy,lykˀ,,,"who,which (relative)",there isn't here,,,דליכא,lyk),conjunction | adverb,"who,which (relative) | there isn't here"
)bl,"Masekhet: 71035, Page: 008, Side: 2, Line: 09, Word: 0",No data,,,,,,,,,,,,,אבל,None,No data,
)yswr),"Masekhet: 71035, Page: 008, Side: 2, Line: 09, Word: 1",noun sg. emphatic,,,,,"ˀyswr, ˀyswrˀ",,,,prohibition,,,,איסורא,)yswr),noun sg. emphatic,prohibition
)yk);,"Masekhet: 71035, Page: 008, Side: 2, Line: 09, Word: 2",a,,,,,ˀykˀ,,,,there is here,,,,איכא;,)yk),adverb,there is here
w)m)y;,"Masekhet: 71035, Page: 008, Side: 2, Line: 09, Word: 3",c,c,,,,w_,"ˁl mˀ, ˁl mnˀ, ˀmˀy",,,"and, also",why?,,,ואמאי;,)m)y,conjunction | conjunction,"and, also | why?"
h),"Masekhet: 71035, Page: 008, Side: 2, Line: 09, Word: 4",I,,,,,hˀ,,,,here! look!,,,,הא,h),interjection,here! look!
mmwn),"Masekhet: 71035, Page: 008, Side: 2, Line: 09, Word: 5",noun sg. emphatic,,,,,"mmwn, mmwnˀ",,,,money,,,,ממונא,mmwn),noun sg. emphatic,money
"""dkhnyM""","Masekhet: 71035, Page: 008, Side: 2, Line: 09, Word: 6",No data,,,,,,,,,,,,,דכהנים,None,No data,
hw);,"Masekhet: 71035, Page: 008, Side: 2, Line: 09, Word: 7",P01,,,,,hwˀ,,,,he,,,,הוא;,hw),preposition independent,he
htM,"Masekhet: 71035, Page: 009, Side: 1, Line: 03, Word: 0",a,,,,,htm,,,,there,,,,התם,htm,adverb,there
kt',"Masekhet: 71035, Page: 009, Side: 1, Line: 03, Word: 1",verb G,,,,,ktb,,,,to write,to draw,,,כת',ktb,verb peal,to write | to draw
"""whnwtrt""","Masekhet: 71035, Page: 009, Side: 1, Line: 03, Word: 2",No data,,,,,,,,,,,,,והנותרת,None,No data,
qr),"Masekhet: 71035, Page: 009, Side: 1, Line: 03, Word: 3",noun sg. emphatic,,,,,"qry, qryˀ",,,,crying; reading,,,,קרא,qr),noun sg. emphatic,crying; reading
ytyr);,"Masekhet: 71035, Page: 009, Side: 1, Line: 03, Word: 4",A01,,,,,ytyr,,,,"excessive, extra",,,,יתירא;,ytyr,adjective singular absolute or construct,"excessive, extra"
mytyb,"Masekhet: 71035, Page: 009, Side: 1, Line: 06, Word: 0",verb D,,,,,ytb,,,,to make habitable,to ease something troubling or troubled,to make firm,,מיתיב,ytb,verb pael,to make habitable | to ease something troubling or troubled | to make firm
)bwh,"Masekhet: 71035, Page: 009, Side: 1, Line: 06, Word: 1",noun sg. emphatic,,,,,"ˀb, ˀbˀ",,,,father,,,,אבוה,)b),noun sg. emphatic,father
dr',"Masekhet: 71035, Page: 009, Side: 1, Line: 06, Word: 2",No data,,,,,,,,,,,,,דר',None,No data,
)byN;,"Masekhet: 71035, Page: 009, Side: 1, Line: 06, Word: 3",No data,,,,,,,,,,,,,אבין;,None,No data,
hw),"Masekhet: 71035, Page: 009, Side: 1, Line: 08, Word: 0",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
mwtyb,"Masekhet: 71035, Page: 009, Side: 1, Line: 08, Word: 1",verb C,,,,,twb,,,,"to restore, return (trans.)",(w. or without an object) to answer,to vomit,,מותיב,twb,verb (h)aphel,"to restore, return (trans.) | (w. or without an object) to answer | to vomit"
lh,"Masekhet: 71035, Page: 009, Side: 1, Line: 08, Word: 2",p02,,,,,l_,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
whw),"Masekhet: 71035, Page: 009, Side: 1, Line: 08, Word: 3",c,P01,,,,w_,hwˀ,,,"and, also",he,,,והוא,hw),conjunction | preposition independent,"and, also | he"
mprq,"Masekhet: 71035, Page: 009, Side: 1, Line: 08, Word: 4",verb D,,,,,prq,,,,to take apart,to redeem,to solve a problem,,מפרק,prq,verb pael,to take apart | to redeem | to solve a problem
lh;,"Masekhet: 71035, Page: 009, Side: 1, Line: 08, Word: 5",p02,,,,,l_,,,,"to, for",,,,לה;,l_,preposition with pronominal suffix,"to, for"
kywN,"Masekhet: 71035, Page: 009, Side: 1, Line: 34, Word: 0",c,,,,,kywn,,,,"when, since",,,,כיון,kywn,conjunction,"when, since"
dcryK,"Masekhet: 71035, Page: 009, Side: 1, Line: 34, Word: 1",c,A01,,,,dy,ṣryk,,,"who,which (relative)",poor; needy,,,דצריך,cryk,conjunction | adjective singular absolute or construct,"who,which (relative) | poor; needy"
"""lbgdy","Masekhet: 71035, Page: 009, Side: 1, Line: 34, Word: 2",No data,,,,,,,,,,,,,לבגדי,None,No data,
"khwnh""","Masekhet: 71035, Page: 009, Side: 1, Line: 34, Word: 3",No data,,,,,,,,,,,,,כהונה,None,No data,
bqdw$tyh,"Masekhet: 71035, Page: 009, Side: 1, Line: 34, Word: 4",p02,noun sg. emphatic,,,,b_,"qdwšh, qwdštˀ",,,"in, with",sanctity,,,בקדושתיה,qdw$t),preposition with pronominal suffix | noun sg. emphatic,"in, with | sanctity"
q)y;,"Masekhet: 71035, Page: 009, Side: 1, Line: 34, Word: 5",verb G,,,,,qwm,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,קאי;,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
$ny),"Masekhet: 71035, Page: 009, Side: 2, Line: 04, Word: 0",verb G,,,,,šny,,,,to be different,to go away,,,שניא,$ny,verb peal,to be different | to go away
"""gxlt""","Masekhet: 71035, Page: 009, Side: 2, Line: 05, Word: 0",No data,,,,,,,,,,,,,גחלת,None,No data,
d)yt,"Masekhet: 71035, Page: 009, Side: 2, Line: 05, Word: 1",c,V,,,,dy,ˀyt,,,"who,which (relative)","there is, exists",,,דאית,)yt,conjunction | V,"who,which (relative) | there is, exists"
bh,"Masekhet: 71035, Page: 009, Side: 2, Line: 05, Word: 2",p02,,,,,b_,,,,"in, with",,,,בה,b_,preposition with pronominal suffix,"in, with"
m$$);,"Masekhet: 71035, Page: 009, Side: 2, Line: 05, Word: 3",noun sg. emphatic,a,,,,"mšš, mššˀ",ˀykˀ,,,toucing; substance,there is here,,,מששא;,)yk),noun sg. emphatic | adverb,toucing; substance | there is here
)yk),"Masekhet: 71035, Page: 009, Side: 2, Line: 05, Word: 4",a,,,,,ˀykˀ,,,,there is here,,,,איכא,)yk),adverb,there is here
d)',"Masekhet: 71035, Page: 009, Side: 2, Line: 05, Word: 5",c,verb G,,,,dy,ˀmr,,,to say,to command,to think,idiomatic and special usages:,דא',)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
l{{K}}^h^,"Masekhet: 71035, Page: 009, Side: 2, Line: 05, Word: 6",p02,,,,,l_,,,,"to, for",,,,לךה,l_,preposition with pronominal suffix,"to, for"
lhK,"Masekhet: 71035, Page: 009, Side: 2, Line: 06, Word: 0",p03,P01,,,,l_,hk,,,"to, for",that (m.&f.),,,להך,hk,preposition proclitic | preposition independent,"to, for | that (m.&f.)"
gys);,"Masekhet: 71035, Page: 009, Side: 2, Line: 06, Word: 1",noun sg. emphatic,,,,,gysˀ,,,,a demon,,,,גיסא;,gys)#3,noun sg. emphatic,a demon
T(m',"Masekhet: 71035, Page: 009, Side: 2, Line: 06, Word: 2",noun sg. emphatic,,,,,"ṭˁm, ṭˁmˀ",,,,taste; order,,,,טעמ',T(m),noun sg. emphatic,taste; order
m$wM,"Masekhet: 71035, Page: 009, Side: 2, Line: 06, Word: 3",p01,,,,,mšwm,,,,because of,,,,משום,m$wm,preposition independent,because of
"""gxlt"";","Masekhet: 71035, Page: 009, Side: 2, Line: 06, Word: 4",No data,,,,,,,,,,,,,גחלת;,None,No data,
d)yt,"Masekhet: 71035, Page: 009, Side: 2, Line: 06, Word: 5",c,V,,,,dy,ˀyt,,,"who,which (relative)","there is, exists",,,דאית,)yt,conjunction | V,"who,which (relative) | there is, exists"
bh,"Masekhet: 71035, Page: 009, Side: 2, Line: 06, Word: 6",p02,,,,,b_,,,,"in, with",,,,בה,b_,preposition with pronominal suffix,"in, with"
m$$);,"Masekhet: 71035, Page: 009, Side: 2, Line: 07, Word: 0",noun sg. emphatic,,,,,"mšš, mššˀ",,,,toucing; substance,,,,מששא;,m$$),noun sg. emphatic,toucing; substance
h),"Masekhet: 71035, Page: 009, Side: 2, Line: 07, Word: 1",I,,,,,hˀ,,,,here! look!,,,,הא,h),interjection,here! look!
""")pr""","Masekhet: 71035, Page: 009, Side: 2, Line: 07, Word: 2",No data,,,,,,,,,,,,,אפר,None,No data,
dlyt,"Masekhet: 71035, Page: 009, Side: 2, Line: 07, Word: 3",c,V,,,,dy,"lyt, l)yty",,,"who,which (relative)",there is/are not,,,דלית,lyt,conjunction | V,"who,which (relative) | there is/are not"
bh,"Masekhet: 71035, Page: 009, Side: 2, Line: 07, Word: 4",p02,,,,,b_,,,,"in, with",,,,בה,b_,preposition with pronominal suffix,"in, with"
m$$);,"Masekhet: 71035, Page: 009, Side: 2, Line: 07, Word: 5",noun sg. emphatic,,,,,"mšš, mššˀ",,,,toucing; substance,,,,מששא;,m$$),noun sg. emphatic,toucing; substance
hq)ty,"Masekhet: 71035, Page: 009, Side: 2, Line: 10, Word: 0",verb G,,,,,ˀty,,,,to come,to occur; w.,: to befall,to be fitting,הקאתי,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
l)$mw(ynN,"Masekhet: 71035, Page: 009, Side: 2, Line: 11, Word: 0",p02,verb C,,,,l_,šmˁ,,,to cause to hear,"to give to understand, teach a legal tradition",to cause to obey,,לאשמועינן,$m(,preposition with pronominal suffix | verb (h)aphel,"to cause to hear | to give to understand, teach a legal tradition | to cause to obey"
