text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
b)(y,"Masekhet: 71028, Page: 009, Side: 1, Line: 24, Word: 6",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,באעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
w)ylw,"Masekhet: 71028, Page: 009, Side: 1, Line: 24, Word: 7",c,c,,,,w_,ˀlw,,,"and, also","if, if only",,,ואילו,)ylw,conjunction | conjunction,"and, also | if, if only"
"""mwtrw""","Masekhet: 71028, Page: 009, Side: 1, Line: 24, Word: 8",No data,,,,,,,,,,,,,מותרו,None,No data,
b)(y,"Masekhet: 71028, Page: 009, Side: 1, Line: 25, Word: 0",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,באעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
"""lxM"";","Masekhet: 71028, Page: 009, Side: 1, Line: 25, Word: 1",No data,,,,,,,,,,,,,לחם;,None,No data,
)y,"Masekhet: 71028, Page: 009, Side: 1, Line: 25, Word: 2",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
hky,"Masekhet: 71028, Page: 009, Side: 1, Line: 25, Word: 3",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
"""nskyM""","Masekhet: 71028, Page: 009, Side: 1, Line: 25, Word: 4",No data,,,,,,,,,,,,,נסכים,None,No data,
nmy;,"Masekhet: 71028, Page: 009, Side: 1, Line: 25, Word: 5",a,,,,,nmy,,,,also,,,,נמי;,nmy,adverb,also
my,"Masekhet: 71028, Page: 009, Side: 1, Line: 25, Word: 6",c,,,,,my,,,,interrogative particle,,,,מי,my,conjunction,interrogative particle
)yk),"Masekhet: 71028, Page: 009, Side: 1, Line: 26, Word: 0",a,,,,,ˀykˀ,,,,there is here,,,,איכא,)yk),adverb,there is here
mydy,"Masekhet: 71028, Page: 009, Side: 1, Line: 26, Word: 1",R,,,,,"mdˁm, mdm, mydy",,,,something,,,,מידי,mydy,R,something
"""dpsx""","Masekhet: 71028, Page: 009, Side: 1, Line: 26, Word: 2",No data,,,,,,,,,,,,,דפסח,None,No data,
gwpyh,"Masekhet: 71028, Page: 009, Side: 1, Line: 26, Word: 3",noun sg. emphatic,,,,,"gwp, gwpˀ",,,,body,,,,גופיה,gwp),noun sg. emphatic,body
l),"Masekhet: 71028, Page: 009, Side: 1, Line: 26, Word: 4",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
b)(y,"Masekhet: 71028, Page: 009, Side: 1, Line: 26, Word: 5",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,באעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
"""nskyM"";","Masekhet: 71028, Page: 009, Side: 1, Line: 26, Word: 6",No data,,,,,,,,,,,,,נסכים;,None,No data,
w)ylw,"Masekhet: 71028, Page: 009, Side: 1, Line: 26, Word: 7",c,c,,,,w_,ˀlw,,,"and, also","if, if only",,,ואילו,)ylw,conjunction | conjunction,"and, also | if, if only"
"""mwtrw""","Masekhet: 71028, Page: 009, Side: 1, Line: 26, Word: 8",No data,,,,,,,,,,,,,מותרו,None,No data,
b)(y,"Masekhet: 71028, Page: 009, Side: 1, Line: 27, Word: 0",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,באעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
"""nskyM"";","Masekhet: 71028, Page: 009, Side: 1, Line: 27, Word: 1",No data,,,,,,,,,,,,,נסכים;,None,No data,
)nN,"Masekhet: 71028, Page: 009, Side: 1, Line: 27, Word: 2",P01,,,,,ˀnn,,,,we,,,,אנן,)nn,preposition independent,we
hky,"Masekhet: 71028, Page: 009, Side: 1, Line: 27, Word: 3",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
q),"Masekhet: 71028, Page: 009, Side: 1, Line: 27, Word: 4",a,,,,,qˀ,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
)mrynN;,"Masekhet: 71028, Page: 009, Side: 1, Line: 27, Word: 5",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמרינן;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
my,"Masekhet: 71028, Page: 009, Side: 1, Line: 27, Word: 6",c,,,,,my,,,,interrogative particle,,,,מי,my,conjunction,interrogative particle
)yk),"Masekhet: 71028, Page: 009, Side: 1, Line: 27, Word: 7",a,,,,,ˀykˀ,,,,there is here,,,,איכא,)yk),adverb,there is here
"""dmwtr","Masekhet: 71028, Page: 009, Side: 1, Line: 27, Word: 8",No data,,,,,,,,,,,,,דמותר,None,No data,
twdh,"Masekhet: 71028, Page: 009, Side: 1, Line: 27, Word: 9",No data,,,,,,,,,,,,,תודה,None,No data,
"(cmh""","Masekhet: 71028, Page: 009, Side: 1, Line: 27, Word: 10",No data,,,,,,,,,,,,,עצמה,None,No data,
l),"Masekhet: 71028, Page: 009, Side: 1, Line: 28, Word: 0",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
b(y),"Masekhet: 71028, Page: 009, Side: 1, Line: 28, Word: 1",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעיא,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
"""lxM"";","Masekhet: 71028, Page: 009, Side: 1, Line: 28, Word: 2",No data,,,,,,,,,,,,,לחם;,None,No data,
w)ylw,"Masekhet: 71028, Page: 009, Side: 1, Line: 29, Word: 0",c,c,,,,w_,ˀlw,,,"and, also","if, if only",,,ואילו,)ylw,conjunction | conjunction,"and, also | if, if only"
"""mwtrh""","Masekhet: 71028, Page: 009, Side: 1, Line: 29, Word: 1",No data,,,,,,,,,,,,,מותרה,None,No data,
d)ty,"Masekhet: 71028, Page: 009, Side: 1, Line: 29, Word: 2",c,verb G,,,,dy,ˀty,,,to come,to occur; w.,: to befall,to be fitting,דאתי,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
lyh,"Masekhet: 71028, Page: 009, Side: 1, Line: 29, Word: 3",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
m(lm),"Masekhet: 71028, Page: 009, Side: 1, Line: 29, Word: 4",N,,,,,"ˁlm, ˁlmˀ",,,,eternity; world,,,,מעלמא,m(lm),noun,eternity; world
b(y),"Masekhet: 71028, Page: 009, Side: 1, Line: 29, Word: 5",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעיא,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
"""lxM"";","Masekhet: 71028, Page: 009, Side: 1, Line: 29, Word: 6",No data,,,,,,,,,,,,,לחם;,None,No data,
bkl,"Masekhet: 71028, Page: 009, Side: 1, Line: 35, Word: 0",p02,noun sg. abs. or construct,,,,b_,"kl, klˀ",,,"in, with","all, every",,,בכל,kl,preposition with pronominal suffix | noun sg. abs. or construct,"in, with | all, every"
)tr,"Masekhet: 71028, Page: 009, Side: 1, Line: 35, Word: 1",noun sg. abs. or construct,,,,,"ˀtr, ˀtrˀ",,,,place,,,,אתר,)tr),noun sg. abs. or construct,place
)t,"Masekhet: 71028, Page: 009, Side: 1, Line: 35, Word: 2",R,,,,,"ˀnt, ˀt",,,,you (m.),,,,את,)t,R,you (m.)
)mr,"Masekhet: 71028, Page: 009, Side: 1, Line: 36, Word: 0",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""mN","Masekhet: 71028, Page: 009, Side: 1, Line: 36, Word: 1",No data,,,,,,,,,,,,,מן,None,No data,
lhwcy),"Masekhet: 71028, Page: 009, Side: 1, Line: 36, Word: 2",No data,,,,,,,,,,,,,להוציא,None,No data,
hhw),"Masekhet: 71028, Page: 009, Side: 1, Line: 42, Word: 0",P01,,,,,hhwˀ,,,,that one (m.),,,,ההוא,hhw),preposition independent,that one (m.)
myb(y,"Masekhet: 71028, Page: 009, Side: 1, Line: 42, Word: 1",verb Gt,,,,,bˁy,,,,to be sought,"to be necessary, required",to ask one another,,מיבעי,b(y,verb ethpeel,"to be sought | to be necessary, required | to ask one another"
ly,"Masekhet: 71028, Page: 009, Side: 1, Line: 42, Word: 2",p02,,,,,l_,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
lkyd,"Masekhet: 71028, Page: 009, Side: 1, Line: 42, Word: 3",c,,,,,lkd_,,,,as regards the interpretation of ...,,,,לכיד,lkd_,conjunction,as regards the interpretation of ...
tny),"Masekhet: 71028, Page: 009, Side: 1, Line: 42, Word: 4",verb G,,,,,tny,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תניא,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
wh),"Masekhet: 71028, Page: 009, Side: 1, Line: 48, Word: 0",c,I,,,,w_,hˀ,,,"and, also",here! look!,,,והא,h),conjunction | interjection,"and, also | here! look!"
mhk),"Masekhet: 71028, Page: 009, Side: 1, Line: 48, Word: 1",p,a,,,,mn,hkh,,,from,here,,,מהכא,hk),preposition | adverb,from | here
npq);,"Masekhet: 71028, Page: 009, Side: 1, Line: 48, Word: 2",verb G,,,,,npq,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",נפקא;,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
md)bwh,"Masekhet: 71028, Page: 009, Side: 1, Line: 48, Word: 3",noun sg. emphatic,,,,,"ˀb, ˀbˀ",,,,father,,,,מדאבוה,)b),noun sg. emphatic,father
d$mw)l,"Masekhet: 71028, Page: 009, Side: 1, Line: 49, Word: 0",p,,,,,dy,,,,"of, genitive particle",,,,דשמואל,d_,preposition,"of, genitive particle"
npq);,"Masekhet: 71028, Page: 009, Side: 1, Line: 49, Word: 1",verb G,,,,,npq,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",נפקא;,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
w)ykty,"Masekhet: 71028, Page: 009, Side: 1, Line: 51, Word: 0",c,a,,,,w_,ˀkty,,,"and, also",still,,,ואיכתי,)kty,conjunction | adverb,"and, also | still"
mdrb,"Masekhet: 71028, Page: 009, Side: 1, Line: 51, Word: 1",noun sg. emphatic,,,,,"rb, rbˀ",,,,chief; teacher,,,,מדרב,rb,noun sg. emphatic,chief; teacher
nxmN,"Masekhet: 71028, Page: 009, Side: 1, Line: 51, Word: 2",No data,,,,,,,,,,,,,נחמן,None,No data,
npq);,"Masekhet: 71028, Page: 009, Side: 1, Line: 52, Word: 0",verb G,,,,,npq,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",נפקא;,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
xd,"Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 0",n01,,,,,ḥd,,,,one,,,,חד,xd,numeral singular absolute or construct,one
lhyk),"Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 1",p03,a,,,,l_,"hykˀ, hykn",,,"to, for",where,,,להיכא,hyk),preposition proclitic | adverb,"to, for | where"
"""d(ybrh""","Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 2",No data,,,,,,,,,,,,,דעיברה,None,No data,
..;,"Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 3",No data,,,,,,,,,,,,,;,None,No data,
wxd,"Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 4",c,n01,,,,w_,ḥd,,,"and, also",one,,,וחד,xd,conjunction | numeral singular absolute or construct,"and, also | one"
lhyk),"Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 5",p03,a,,,,l_,"hykˀ, hykn",,,"to, for",where,,,להיכא,hyk),preposition proclitic | adverb,"to, for | where"
"""d(ybrh""","Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 6",No data,,,,,,,,,,,,,דעיברה,None,No data,
..;,"Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 7",No data,,,,,,,,,,,,,;,None,No data,
wxd,"Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 8",c,n01,,,,w_,ḥd,,,"and, also",one,,,וחד,xd,conjunction | numeral singular absolute or construct,"and, also | one"
lhyk),"Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 9",p03,a,,,,l_,"hykˀ, hykn",,,"to, for",where,,,להיכא,hyk),preposition proclitic | adverb,"to, for | where"
"""dl)","Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 10",No data,,,,,,,,,,,,,דלא,None,No data,
(ybrh,"Masekhet: 71028, Page: 009, Side: 2, Line: 02, Word: 11",No data,,,,,,,,,,,,,עיברה,None,No data,
wcrykN;,"Masekhet: 71028, Page: 009, Side: 2, Line: 03, Word: 0",c,A03,,,,w_,ṣryk,,,"and, also",poor; needy,,,וצריכן;,cryk,conjunction | adjective plural absolute,"and, also | poor; needy"
d)y,"Masekhet: 71028, Page: 009, Side: 2, Line: 03, Word: 1",c,c,,,,dy,ˀy,,,"who,which (relative)","if, whether",,,דאי,)y,conjunction | conjunction,"who,which (relative) | if, whether"
ktb,"Masekhet: 71028, Page: 009, Side: 2, Line: 03, Word: 2",verb G,,,,,ktb,,,,to write,to draw,,,כתב,ktb,verb peal,to write | to draw
rxmn),"Masekhet: 71028, Page: 009, Side: 2, Line: 03, Word: 3",noun sg. emphatic,,,,,"rḥmn, rḥmnˀ",,,,merciful,,,,רחמנא,rxmn),noun sg. emphatic,merciful
xd;,"Masekhet: 71028, Page: 009, Side: 2, Line: 03, Word: 4",n01,,,,,ḥd,,,,one,,,,חד;,xd,numeral singular absolute or construct,one
hwh,"Masekhet: 71028, Page: 009, Side: 2, Line: 03, Word: 5",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
)myn),"Masekhet: 71028, Page: 009, Side: 2, Line: 04, Word: 0",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמינא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
hyk),"Masekhet: 71028, Page: 009, Side: 2, Line: 04, Word: 1",a,,,,,"hykˀ, hykn",,,,where,,,,היכא,hyk),adverb,where
"""d(ybrh","Masekhet: 71028, Page: 009, Side: 2, Line: 04, Word: 2",No data,,,,,,,,,,,,,דעיברה,None,No data,
zmnw,"Masekhet: 71028, Page: 009, Side: 2, Line: 04, Word: 3",No data,,,,,,,,,,,,,זמנו,None,No data,
w(ybrh,"Masekhet: 71028, Page: 009, Side: 2, Line: 04, Word: 4",No data,,,,,,,,,,,,,ועיברה,None,No data,
"$ntw""","Masekhet: 71028, Page: 009, Side: 2, Line: 04, Word: 5",No data,,,,,,,,,,,,,שנתו,None,No data,
d)ydxy,"Masekhet: 71028, Page: 009, Side: 2, Line: 04, Word: 6",verb Dt,,,,,dḥy,,,,to be propelled,,,,דאידחי,dxy,verb ethpaal,to be propelled
lyh,"Masekhet: 71028, Page: 009, Side: 2, Line: 05, Word: 0",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
"""lpsx""","Masekhet: 71028, Page: 009, Side: 2, Line: 05, Word: 1",No data,,,,,,,,,,,,,לפסח,None,No data,
lgmry;,"Masekhet: 71028, Page: 009, Side: 2, Line: 05, Word: 2",a,,,,,lgmry,,,,"absolutely, wholly, completelyentirely",,,,לגמרי;,lgmry,adverb,"absolutely, wholly, completelyentirely"
""")bl","Masekhet: 71028, Page: 009, Side: 2, Line: 05, Word: 3",No data,,,,,,,,,,,,,אבל,None,No data,
(ybrh,"Masekhet: 71028, Page: 009, Side: 2, Line: 05, Word: 4",No data,,,,,,,,,,,,,עיברה,None,No data,
zmnw,"Masekhet: 71028, Page: 009, Side: 2, Line: 05, Word: 5",No data,,,,,,,,,,,,,זמנו,None,No data,
wl),"Masekhet: 71028, Page: 009, Side: 2, Line: 05, Word: 6",No data,,,,,,,,,,,,,ולא,None,No data,
(ybrh,"Masekhet: 71028, Page: 009, Side: 2, Line: 05, Word: 7",No data,,,,,,,,,,,,,עיברה,None,No data,
"$ntw""","Masekhet: 71028, Page: 009, Side: 2, Line: 05, Word: 8",No data,,,,,,,,,,,,,שנתו,None,No data,
dxzy,"Masekhet: 71028, Page: 009, Side: 2, Line: 06, Word: 0",c,A,,,,dy,ḥzh,,,"who,which (relative)","proper, fit",,,דחזי,xzy,conjunction | adjective,"who,which (relative) | proper, fit"
"""lpsx","Masekhet: 71028, Page: 009, Side: 2, Line: 06, Word: 1",No data,,,,,,,,,,,,,לפסח,None,No data,
"$ny""","Masekhet: 71028, Page: 009, Side: 2, Line: 06, Word: 2",No data,,,,,,,,,,,,,שני,None,No data,
)ym),"Masekhet: 71028, Page: 009, Side: 2, Line: 06, Word: 3",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
l);,"Masekhet: 71028, Page: 009, Side: 2, Line: 06, Word: 4",a,,,,,lˀ,,,,"no, not",,,,לא;,l),adverb,"no, not"
d)w,"Masekhet: 71028, Page: 009, Side: 2, Line: 06, Word: 5",c,c,,,,dy,ˀw,,,"who,which (relative)",or,,,דאו,)w,conjunction | conjunction,"who,which (relative) | or"
ktb,"Masekhet: 71028, Page: 009, Side: 2, Line: 06, Word: 6",verb G,,,,,ktb,,,,to write,to draw,,,כתב,ktb,verb peal,to write | to draw
rxmn),"Masekhet: 71028, Page: 009, Side: 2, Line: 06, Word: 7",noun sg. emphatic,,,,,"rḥmn, rḥmnˀ",,,,merciful,,,,רחמנא,rxmn),noun sg. emphatic,merciful
hny,"Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 0",P01,,,,,hny,,,,"these, those",,,,הני,hny,preposition independent,"these, those"
try;,"Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 1",n02,,,,,tryn,,,,two,,,,תרי;,try,numeral singular determined,two
m$wM,"Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 2",c,,,,,mšwm,,,,"because, since",,,,משום,m$wm,conjunction,"because, since"
d)ydxw,"Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 3",verb Dt,,,,,dḥy,,,,to be propelled,,,,דאידחו,dxy,verb ethpaal,to be propelled
lhw,"Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 4",p,,,,,l_,,,,"to, for",,,,להו,l_,preposition,"to, for"
mmyltyhw;,"Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 5",noun sg. emphatic,,,,,"mlh, mltˀ",,,,"word, speech; thing",,,,ממילתיהו;,mylt),noun sg. emphatic,"word, speech; thing"
""")bl","Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 6",No data,,,,,,,,,,,,,אבל,None,No data,
l),"Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 7",No data,,,,,,,,,,,,,לא,None,No data,
(ybrh,"Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 8",No data,,,,,,,,,,,,,עיברה,None,No data,
zmnw,"Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 9",No data,,,,,,,,,,,,,זמנו,None,No data,
wl),"Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 10",No data,,,,,,,,,,,,,ולא,None,No data,
"$ntw""","Masekhet: 71028, Page: 009, Side: 2, Line: 07, Word: 11",No data,,,,,,,,,,,,,שנתו,None,No data,
dx)zy,"Masekhet: 71028, Page: 009, Side: 2, Line: 08, Word: 0",c,A,,,,dy,ḥzh,,,"who,which (relative)","proper, fit",,,דחאזי,xzy,conjunction | adjective,"who,which (relative) | proper, fit"
"""lpsx","Masekhet: 71028, Page: 009, Side: 2, Line: 08, Word: 1",No data,,,,,,,,,,,,,לפסח,None,No data,
"r)$wN""","Masekhet: 71028, Page: 009, Side: 2, Line: 08, Word: 2",No data,,,,,,,,,,,,,ראשון,None,No data,
ytyb,"Masekhet: 71028, Page: 009, Side: 2, Line: 12, Word: 0",verb G,,,,,ytb,,,,to sit,to dwell,to settle down,to be inhabited,יתיב,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited
r)b),"Masekhet: 71028, Page: 009, Side: 2, Line: 12, Word: 1",No data,,,,,,,,,,,,,ראבא,None,No data,
q),"Masekhet: 71028, Page: 009, Side: 2, Line: 12, Word: 2",a,,,,,qˀ,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
)m',"Masekhet: 71028, Page: 009, Side: 2, Line: 12, Word: 3",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lh,"Masekhet: 71028, Page: 009, Side: 2, Line: 12, Word: 4",p02,,,,,l_,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
lh),"Masekhet: 71028, Page: 009, Side: 2, Line: 12, Word: 5",p03,P01,,,,l_,hˀ,,,"to, for",this (f.),,,להא,h),preposition proclitic | preposition independent,"to, for | this (f.)"
$m(t);,"Masekhet: 71028, Page: 009, Side: 2, Line: 13, Word: 0",noun sg. emphatic,,,,,"šmˁh, šmˁtˀ",,,,hearing; tradition,,,,שמעתא;,$m(t),noun sg. emphatic,hearing; tradition
"""(yqr","Masekhet: 71028, Page: 009, Side: 2, Line: 36, Word: 0",No data,,,,,,,,,,,,,עיקר,None,No data,
"xT)t""","Masekhet: 71028, Page: 009, Side: 2, Line: 36, Word: 1",No data,,,,,,,,,,,,,חטאת,None,No data,
nqT,"Masekhet: 71028, Page: 009, Side: 2, Line: 36, Word: 2",verb G,,,,,nqṭ,,,,to hold,to seize,"to take, collect, gather",idiomatic expressions,נקט,nqT,verb peal,"to hold | to seize | to take, collect, gather | idiomatic expressions"
dhnhy,"Masekhet: 71028, Page: 009, Side: 2, Line: 39, Word: 0",c,P01,,,,dy,hnhy,,,"who,which (relative)",those (f.),,,דהנהי,hnhy,conjunction | preposition independent,"who,which (relative) | those (f.)"
"""(wlwt""","Masekhet: 71028, Page: 009, Side: 2, Line: 39, Word: 1",No data,,,,,,,,,,,,,עולות,None,No data,
nynhy,"Masekhet: 71028, Page: 009, Side: 2, Line: 39, Word: 2",P,,,,,nynhy,,,,they (f.) are,,,,נינהי,nynhy,P,they (f.) are
rb,"Masekhet: 71028, Page: 009, Side: 2, Line: 42, Word: 0",noun sg. emphatic,,,,,"rb, rbˀ",,,,chief; teacher,,,,רב,rb,noun sg. emphatic,chief; teacher
)x),"Masekhet: 71028, Page: 009, Side: 2, Line: 42, Word: 1",No data,,,,,,,,,,,,,אחא,None,No data,
bryh,"Masekhet: 71028, Page: 009, Side: 2, Line: 42, Word: 2",noun sg. emphatic,,,,,"br, brˀ",,,,son,,,,בריה,br),noun sg. emphatic,son
drb),"Masekhet: 71028, Page: 009, Side: 2, Line: 42, Word: 3",p,,,,,dy,,,,"of, genitive particle",,,,דרבא,d_,preposition,"of, genitive particle"
mtny{tyN},"Masekhet: 71028, Page: 009, Side: 2, Line: 42, Word: 4",verb C,,,,,tny,,,,to have repeated,to teach a tannaitic tradition,,,מתני,tny,verb (h)aphel,to have repeated | to teach a tannaitic tradition
lhy,"Masekhet: 71028, Page: 009, Side: 2, Line: 42, Word: 5",p02,,,,,l_,,,,"to, for",,,,להי,l_,preposition with pronominal suffix,"to, for"
